,tempe_D,,,front,,,tempe_G,,,occiput,,,epaule_D,,,dos,,,coude_D,,,poignet_int_D,,,poignet_ext_D,,,epaule_G,,,coude_G,,,poignet_int_G,,,poignet_ext_G,,,sternum,,,hanche_D,,,hanche_G,,,femur_D,,,femur_G,,,genoux_ext_D,,,genoux_ext_G,,,genoux_int_G,,,genoux_int_D,,,tibias_D,,,tibias_G,,,cheville_ext_G,,,cheville_ext_D,,,cheville_int_D,,,cheville_int_G,,,orteil_G,,,talon_G,,,orteil_D,,,talon_D,,
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
153,484.275116,283.888,1723.599976,410.648682,422.669006,1743.924194,316.093964,354.254852,1719.359375,364.427551,215.177917,1711.704102,599.636841,222.00647,1464.193237,393.783112,137.643738,1428.525513,667.547241,223.430939,1126.777832,726.4328,299.982788,873.669067,639.433472,422.165375,924.528931,199.83847,198.595276,1478.753296,115.897316,239.331879,1133.8125,48.509285,329.721863,888.243958,94.730232,465.166412,960.882324,385.058655,363.064087,1356.014404,530.187073,298.378448,1088.663208,244.106155,315.973114,1071.022339,592.586121,297.101318,794.165283,181.43718,297.65152,722.612793,572.257141,298.17041,544.690735,206.443802,282.753448,550.692017,303.447784,309.198303,526.984741,474.248596,314.949005,527.896973,602.782593,261.427521,448.070526,160.296371,238.550751,352.258301,156.901703,216.946304,100.843575,614.694458,206.520798,123.667618,553.848206,218.621246,108.571426,242.018295,241.354721,104.02523,167.122452,425.417603,49.423969,201.483368,148.674606,38.534534,622.83606,432.956543,51.300888,581.883789,159.302872,47.38567
154,484.273041,284.847412,1723.51123,410.768097,423.650604,1743.657349,316.169983,354.993866,1719.311157,364.600494,215.919907,1711.866943,599.598511,222.407791,1464.22168,393.785706,137.963074,1428.617676,667.810364,223.044037,1126.800171,726.913635,301.703003,874.312927,639.557068,423.933929,926.564575,199.836319,198.957291,1478.879028,115.060715,239.160355,1134.03833,47.263187,332.309875,889.551147,93.786156,466.969635,963.83844,384.972565,363.279816,1355.950195,530.050537,298.501343,1088.669556,244.014359,315.940277,1071.067505,592.448242,297.255096,794.005554,181.089493,297.635834,722.666016,572.668823,299.842224,544.513672,206.267456,283.201141,550.74762,303.221985,309.879944,527.116211,474.182281,315.978638,528.002686,603.036255,261.861847,447.710724,160.235138,238.692795,352.151428,156.904526,216.955078,100.78894,614.684265,206.539764,123.775436,553.812561,218.700119,108.640816,241.966614,241.456497,104.139954,167.113129,425.459564,49.475262,201.528442,148.717697,38.489059,622.873901,432.940948,51.271523,581.90387,159.274307,47.39521
155,484.378113,285.870087,1723.353638,410.807495,424.290466,1743.276978,316.278198,355.912109,1719.167603,364.769012,216.576294,1711.948975,599.504272,222.799133,1464.257324,393.719055,138.385834,1428.875,668.192261,222.625916,1126.782104,727.288208,303.994537,875.337158,640.000488,425.407196,928.998657,199.775452,199.376526,1478.933472,114.375725,239.017502,1134.032471,46.169533,334.931641,891.010498,92.988884,468.748444,966.743164,384.880219,363.432037,1355.866333,529.847839,298.651306,1088.720215,243.90831,315.804321,1071.013428,592.266418,297.398499,793.955872,180.764633,297.612854,722.709717,572.818054,300.684509,544.858154,206.078217,283.703888,550.747437,302.910522,309.657654,526.621033,474.223175,316.79483,527.989197,603.036194,262.352966,447.718018,160.149826,238.961105,352.123383,156.903503,216.997635,100.857689,614.717712,206.618301,123.787315,553.778748,218.758026,108.632973,242.010666,241.259949,103.879013,167.119797,425.454315,49.469471,201.532883,148.721497,38.481499,622.837036,432.95575,51.299889,581.906982,159.307266,47.41412
156,484.424255,286.55719,1723.31665,410.759125,425.017242,1742.889526,316.325317,356.600769,1719.064941,364.708771,217.482361,1712.062866,599.377319,223.256897,1464.268311,393.662842,138.861252,1429.074463,668.598511,222.244949,1126.974854,727.567383,306.647369,876.480164,640.191345,427.392639,931.343689,199.723236,199.749374,1479.065796,113.273232,238.515305,1134.174316,44.777946,338.200287,892.213013,91.80265,470.579285,969.835571,384.820526,363.541351,1355.702515,529.623596,298.833099,1088.791626,243.821991,315.574646,1070.952393,592.104431,297.589508,794.26001,180.522644,297.618866,722.657837,572.699219,300.982056,544.838135,205.983978,284.125458,550.524231,302.750916,309.746338,526.415527,474.332397,317.405273,527.975769,603.093445,262.997131,447.69043,160.074051,239.324875,352.059601,156.896439,216.992813,100.87603,614.684631,206.664139,123.898361,553.743469,218.845932,108.698669,241.955948,241.458481,104.092064,167.098404,425.51297,49.446987,201.468338,148.722672,38.586243,622.835205,432.955994,51.302258,581.871826,159.614502,47.574692
157,484.532837,287.126709,1723.17627,410.812622,426.222839,1742.700684,316.399109,357.325378,1718.905029,364.694946,218.448853,1712.181396,599.300903,223.636444,1464.30957,393.58139,139.291641,1429.171387,669.161621,221.756805,1127.11377,727.958923,308.855133,877.467102,640.676758,428.987213,933.766418,199.741318,200.027924,1479.203125,112.3032,238.315475,1134.408569,43.557652,341.19339,893.70343,90.91877,472.410248,972.997131,384.67395,363.908722,1355.629761,529.431824,299.081909,1088.929077,243.737747,315.269836,1070.849609,592.035217,297.542999,794.321045,180.314514,297.589722,722.626953,572.800964,301.636658,544.875488,205.714142,284.544098,550.536621,302.633331,309.900238,526.253418,474.411407,318.630127,528.294006,603.082214,263.771027,447.648163,159.904312,239.76619,352.044189,156.968414,217.029541,100.791527,614.64978,206.674911,123.935799,553.745422,218.967163,108.69265,242.008926,241.24852,103.874847,167.134964,425.535828,49.454998,201.514938,148.670425,38.500938,622.87384,432.940948,51.27158,581.85437,159.327347,47.377224
158,484.482422,288.190552,1722.96167,410.743469,427.065735,1742.397339,316.322784,358.382782,1718.773926,364.757141,219.054688,1712.303833,599.289856,223.992828,1464.335938,393.48526,139.785629,1429.32373,669.731445,221.026627,1127.477295,728.52594,311.731354,878.419434,640.864014,430.772003,936.413635,199.739487,200.368332,1479.322266,111.617065,238.265717,1134.522827,42.569412,344.221344,895.318054,89.811234,474.349426,976.586792,384.58139,364.247833,1355.501831,529.288513,299.108673,1088.943726,243.577042,314.941681,1070.802856,591.912964,297.450317,793.825684,180.008331,297.548157,722.662476,572.973389,302.145233,545.01947,205.556168,284.910126,550.45636,303.093353,311.39093,526.38385,474.475952,320.263947,528.869141,603.185181,264.20755,447.618958,159.822006,240.225128,352.052094,156.969543,217.015854,100.842598,614.647217,206.734161,124.018867,553.660217,219.016602,108.683701,241.975403,241.4702,104.097397,167.145752,425.527985,49.488277,201.509613,148.732407,38.501961,622.834106,432.948914,51.316067,581.878479,159.310532,47.395367
159,484.4729,289.29776,1722.71936,410.596436,428.206421,1742.102539,316.300079,359.162567,1718.647461,364.795074,220.107391,1712.368286,599.209717,224.445343,1464.428345,393.467194,140.203217,1429.406738,670.170349,220.582184,1127.642456,728.816833,314.74353,879.367554,641.21405,432.912689,939.318909,199.781494,200.68364,1479.430176,110.475746,237.996613,1134.873901,41.069843,347.457153,897.122986,88.945526,476.36908,980.069092,384.492188,364.74411,1355.338135,529.151367,299.11261,1088.865723,243.481445,314.555237,1070.659302,591.720886,297.436096,793.119385,179.663559,297.524414,722.739624,573.098328,303.011047,545.129761,205.26683,285.396301,550.385193,302.28302,313.749725,527.651367,474.518311,322.260254,529.650024,603.14978,264.497192,447.530365,159.756256,240.546158,351.982391,156.952209,217.014984,100.79924,614.646667,206.783615,124.026077,553.637817,219.100769,108.72876,242.029648,241.293015,103.880951,167.163727,425.573364,49.494331,201.513947,148.721069,38.479336,622.855591,432.966187,51.30172,581.883667,159.362442,47.433247
160,484.584625,290.115021,1722.580322,410.666016,429.124939,1741.511963,316.337982,360.140015,1718.422974,364.78421,221.107697,1712.46875,599.218689,224.949875,1464.39563,393.417175,140.597748,1429.530029,670.836243,221.325653,1126.828857,728.93689,317.751007,880.656372,641.312256,434.616699,941.799744,199.795929,201.078217,1479.549316,109.372917,237.884415,1135.219238,40.012917,350.678253,898.881165,87.793358,478.317017,983.447571,384.590057,365.108521,1354.928345,528.922119,299.011322,1088.874878,243.322601,314.237091,1070.605469,591.517151,297.475403,792.562622,179.257767,297.413391,722.857727,572.907349,304.389221,544.698792,204.968384,285.996094,550.25238,301.933929,313.476715,527.159546,474.577728,324.276886,530.435059,603.054199,265.660645,447.612152,159.680344,240.869461,351.919586,156.924973,217.020676,100.830315,614.578247,206.813629,124.192497,553.650024,219.18959,108.723755,242.030334,241.387405,103.983376,167.158218,425.573944,49.46497,201.498154,149.14537,38.098572,622.860413,432.960876,51.295387,581.8797,159.351822,47.419586
161,484.637268,291.564941,1721.87207,410.644684,430.037903,1741.150513,316.214691,361.141663,1718.283081,364.809082,221.908737,1712.570313,599.200073,225.535339,1464.333374,393.389618,141.042908,1429.730713,671.299561,221.240799,1126.827637,729.425293,321.015076,881.789917,641.576294,436.426178,944.984741,199.738037,201.581512,1479.701782,108.464546,237.737854,1135.570557,38.432468,354.335022,900.89325,86.883598,480.299683,987.074158,384.471313,365.466522,1354.786255,528.766541,298.830078,1088.796387,243.16069,314.038635,1070.645386,591.344177,297.547638,792.33075,178.801544,297.330566,723.051086,573.175781,305.266083,544.597229,204.766983,286.482086,550.105225,301.631927,314.369843,527.157959,474.705597,325.896576,530.971558,603.10498,266.519257,447.557739,159.560272,241.256241,351.891907,156.964523,217.039505,100.847672,614.596436,206.924438,124.238747,553.641174,219.277832,108.758156,242.060486,241.446304,103.980125,167.162491,425.597076,49.452026,201.498642,148.757843,38.492737,622.863831,432.936584,51.270287,581.856567,159.319809,47.424625
162,484.615204,292.253113,1722.496826,410.557587,431.444214,1741.038452,316.2966,362.142273,1717.991943,364.829865,223.164368,1712.624634,599.096619,226.084473,1464.318848,393.288422,141.590866,1429.986206,671.935913,220.027557,1127.729858,729.730347,324.166138,883.1922,641.671082,438.742462,947.921204,199.716934,202.172714,1479.793335,107.604103,237.636292,1135.813354,37.193134,357.911346,902.887146,86.029861,482.660583,991.123901,384.168488,365.712555,1354.682251,528.609924,298.507324,1088.641113,242.990753,313.805939,1070.707153,591.227356,297.640259,792.447693,178.420654,297.197601,723.21344,573.728271,306.913544,544.177307,204.58989,286.931885,550.057739,301.288177,314.803162,526.965393,474.946747,326.74939,531.013733,603.740906,266.915009,446.981934,159.481995,241.605942,351.722565,156.886444,217.030121,100.878731,614.649719,207.035828,124.189781,553.618652,219.374512,108.803909,241.975754,241.367371,103.983429,167.172409,425.60733,49.505604,201.464203,149.096329,38.139927,622.866028,432.950653,51.313835,581.852417,159.32428,47.436569
163,484.653809,293.168579,1722.637939,410.500702,432.36441,1740.543091,316.244446,363.1987,1717.64978,364.950226,224.162201,1712.634644,599.159058,226.544571,1464.348145,393.30777,142.041931,1430.2948,672.580505,219.320297,1128.453979,730.026917,327.660522,884.656738,641.694092,441.132141,951.226074,199.764984,202.652481,1479.898682,106.413429,237.436478,1136.242432,35.780651,361.439667,904.963989,85.208412,484.667023,995.0224,384.080109,365.908356,1354.342896,528.496643,298.028381,1088.474976,242.811508,313.474548,1070.637939,591.177551,297.745544,792.829163,178.041931,297.084137,723.398743,573.825928,307.251648,544.143433,204.424271,287.635712,550.133057,300.974396,315.120422,526.666016,475.321045,326.664825,530.357117,604.021851,267.344269,446.895477,159.292236,242.021118,351.65979,156.984543,217.088196,100.799469,614.589111,207.066162,124.337387,553.589355,219.450592,108.80909,242.034363,241.278793,103.863152,167.15889,425.604675,49.504303,201.528732,149.180389,38.067276,622.89325,432.940155,51.27388,581.852661,159.325104,47.436863
164,484.54892,294.80072,1722.391235,410.315735,433.754364,1740.09729,316.074738,364.235962,1717.390137,364.822754,225.176605,1712.643555,599.169067,227.023727,1464.369019,393.28006,142.471344,1430.505493,673.214722,219.354187,1128.338135,730.418823,331.268188,886.156982,641.954468,442.877045,954.439392,199.852219,203.181442,1479.998535,105.203323,237.567444,1136.628662,34.571037,365.37439,907.433289,84.2556,486.925934,999.075256,383.989563,366.106812,1354.114014,528.349487,297.572937,1088.300049,242.627396,313.138306,1070.595093,591.193481,297.857422,793.326355,177.684631,296.895721,723.388489,574.11145,307.336304,544.335999,203.928741,288.467041,550.217163,300.891876,315.235077,526.453125,475.788239,325.514191,528.961609,604.049988,268.884216,447.2565,158.954651,242.494156,351.653412,156.991821,217.102722,100.717041,614.59259,207.208389,124.34359,553.577515,219.526291,108.871689,242.060394,241.285645,103.832413,167.151016,425.604065,49.475384,201.520157,148.740768,38.497925,622.87793,432.946136,51.269596,581.878967,159.350006,47.419201
165,484.417511,296.0495,1722.22876,410.348541,434.694092,1739.580444,316.073578,365.422424,1717.062622,364.895325,226.434097,1712.657715,599.06134,227.654648,1464.342041,393.27652,142.90155,1430.686401,673.785767,219.376633,1128.335815,730.795715,334.740479,887.984009,641.841431,445.248779,957.626221,199.811157,203.783524,1480.098999,103.92189,237.487411,1136.832275,33.201305,369.071625,909.768677,83.810616,489.220276,1003.278076,383.919067,366.208954,1353.819702,528.32843,296.985077,1087.886963,242.521011,312.693512,1070.505859,591.264709,297.968292,793.769165,177.314972,296.645477,723.323792,574.471069,307.772217,544.476868,203.6297,288.895416,549.978821,299.97757,317.073517,527.72699,476.329468,324.714783,527.514221,604.053589,269.822601,446.992676,158.694687,242.962128,351.608154,156.97496,217.104874,100.750702,614.641174,207.26796,124.421974,553.566223,219.599747,108.964577,242.06308,241.448074,103.985352,167.143372,425.62262,49.520271,201.473434,148.710129,38.560455,622.893372,432.939789,51.272511,581.831421,159.326981,47.441887
166,484.411133,297.109375,1722.067139,410.22879,436.206909,1739.23999,315.997314,366.585876,1716.761841,364.809204,227.446762,1712.643677,598.974915,228.433563,1464.252441,393.247559,143.498169,1430.898315,674.672791,219.094864,1128.517456,731.072571,338.456879,889.732788,641.709961,447.610504,961.302124,199.698257,204.492752,1480.210205,102.698029,237.789703,1137.102173,32.090034,372.901611,912.12854,83.178154,491.384186,1007.572815,383.853638,366.519531,1353.619995,528.382507,296.528717,1087.730591,242.334824,312.201874,1070.384766,591.373718,298.065857,794.009399,176.801193,296.456665,723.216187,574.870239,309.289856,544.044922,203.285629,289.292725,549.959229,299.990662,318.027893,527.010376,476.690948,322.660614,524.877625,604.194397,270.903046,446.998352,158.589478,243.41571,351.551788,157.016571,217.126343,100.736,614.636169,207.271042,124.526299,553.579041,219.651215,108.999649,242.013397,241.384399,103.913185,167.137253,425.584259,49.502312,201.534241,149.129883,38.063663,622.907288,432.949524,51.272808,581.853577,159.318619,47.427513
167,484.339508,298.677094,1721.742554,410.115692,437.250916,1738.721924,315.898163,367.812714,1716.396973,364.878143,228.805267,1712.643066,598.979187,229.052689,1464.224976,393.252106,144.114182,1430.950928,675.378052,218.893906,1128.773438,731.328308,342.728455,891.619568,641.779053,449.626007,964.97522,199.735626,205.090363,1480.344727,101.373314,238.120132,1137.368774,30.647943,377.006287,914.770142,82.756096,493.574066,1012.012451,383.799316,366.998871,1353.27356,528.381897,296.049255,1087.464966,242.205414,311.944611,1070.379639,591.498596,298.129974,793.964355,176.234589,296.388611,723.199341,574.869324,310.515228,543.966858,202.915085,290.122955,549.921631,299.42511,318.881256,526.862549,477.019104,324.052399,524.917664,604.483704,271.800293,446.802521,158.392609,243.898987,351.455872,156.983047,217.132721,100.707085,614.597717,207.412521,124.494583,553.559204,219.744202,109.057152,242.062271,241.323318,103.810356,167.112045,425.587982,49.49588,201.533752,148.760376,38.471451,622.906372,432.951752,51.271038,581.878235,159.385315,47.443069
168,484.339905,299.842041,1721.660645,409.910828,438.816711,1738.308838,315.809235,368.995453,1715.959961,364.95874,229.981674,1712.577271,599.077026,229.674316,1464.222168,393.182098,144.73674,1431.15625,675.806152,218.795395,1128.875977,731.565613,346.357941,893.601624,641.414124,451.910797,968.59436,199.872955,205.73819,1480.488525,100.074722,238.366226,1137.742432,29.297974,381.025208,917.456482,82.050987,495.744873,1016.372375,383.641846,367.377136,1352.971924,528.37207,295.730896,1087.403442,242.213974,311.53241,1070.295044,591.615784,298.129364,793.659973,175.75386,296.432739,723.218628,575.154053,311.631897,543.77124,202.49704,291.098755,549.816711,299.092468,319.692139,527.128723,476.889648,326.182861,525.739563,604.804932,272.870087,446.727631,158.273483,244.302673,351.318634,156.998093,217.151001,100.629318,614.610596,207.510925,124.494667,553.508301,219.820587,109.141006,242.001617,241.405655,103.93148,167.111755,425.629791,49.546238,201.532913,149.148926,38.113815,622.914734,432.920776,51.24263,581.878662,159.388275,47.443554
