FORCE PLATES,,,,,,,,,,,,,,,,,,,,,,,,
1000,Hz,,,,,,,,,,,,,,,,,,,,,,,
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4,,,,,,,,,,,,,,
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1,399.999235,-0.000489,0,-0.000749,0.000489,0,0.000749,600.000489,0,400.000765,599.999511,0,,,,,,,,,,,,
2,799.999266,-0.000489,0,399.999235,0.000489,0,400.000765,600.000489,0,800.000734,599.999511,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Force Plate 1,,,,,,,,,,,,Force Plate 2,,,,,,,,,,,
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
96,172.409188,264.855233,0,200,300,0,43.423729,-1.579822,348.202759,-12237.50481,9607.196941,-3192.884277,612.771217,263.617408,0,600,300,0,-42.734703,-3.111701,341.577515,-12427.47552,-4362.3607,4579.467773
97,172.426508,264.742109,0,200,300,0,43.399628,-1.601158,347.422089,-12249.37011,9579.640329,-3206.181885,612.331324,263.413049,0,600,300,0,-42.799305,-3.116934,341.849213,-12507.22028,-4215.453278,4581.30957
98,172.474856,264.70768,0,200,300,0,43.607746,-1.783775,348.029724,-12282.77636,9579.568145,-3188.103271,612.675701,263.536393,0,600,300,0,-42.688743,-3.047783,342.643005,-12493.99989,-4343.24042,4587.10791
99,172.589582,264.855853,0,200,300,0,43.211796,-1.559055,348.206543,-12237.42196,9544.48698,-3221.213867,612.550802,263.548117,0,600,300,0,-42.686054,-2.909139,342.462128,-12483.38943,-4298.174528,4556.539063
100,172.640929,264.982553,0,200,300,0,43.257701,-1.784201,347.863068,-12181.27651,9517.210475,-3212.037354,612.606068,263.613807,0,600,300,0,-42.593391,-2.770126,342.457489,-12460.72443,-4317.042259,4539.278809
101,172.305143,264.844481,0,200,300,0,44.047931,-1.683409,348.112091,-12238.06137,9640.914715,-3207.92041,612.689434,263.671319,0,600,300,0,-42.618095,-2.860821,342.369781,-12437.84266,-4344.478839,4545.470703
102,172.610664,264.752892,0,200,300,0,43.513298,-1.534609,348.462769,-12282.30477,9544.163847,-3191.960693,612.826794,263.472814,0,600,300,0,-42.799716,-2.767051,341.483429,-12473.42869,-4380.137443,4575.590332
103,172.408471,264.884397,0,200,300,0,43.353691,-1.738777,347.858856,-12215.27339,9597.957628,-3206.361328,612.680623,263.692678,0,600,300,0,-42.803825,-3.02167,342.551666,-12437.13368,-4343.768391,4557.627441
104,172.409594,264.822778,0,200,300,0,43.516586,-1.624764,348.202087,-12248.78215,9607.036812,-3183.61499,612.520689,263.694057,0,600,300,0,-42.662529,-2.954379,342.553131,-12436.7146,-4289.001302,4572.132324
105,172.485786,264.852146,0,200,300,0,43.375976,-1.624648,347.857544,-12226.4463,9571.026992,-3201.265137,612.723445,263.75589,0,600,300,0,-42.918304,-2.905757,342.815399,-12425.039,-4361.792835,4547.045898
106,172.216558,265.099242,0,200,300,0,43.28648,-1.716005,348.380005,-12158.72631,9679.195771,-3219.601074,612.672525,263.577485,0,600,300,0,-42.988994,-3.045478,342.729309,-12483.06336,-4343.245818,4544.194824
107,172.607556,264.649164,0,200,300,0,43.445083,-1.672356,347.76947,-12293.94153,9526.255673,-3171.673828,612.617855,263.541286,0,600,300,0,-42.710781,-3.022705,342.108124,-12472.82209,-4316.670648,4556.395508
108,172.333938,264.666792,0,200,300,0,43.171707,-1.494723,347.940704,-12293.86121,9626.149227,-3174.962402,612.723996,263.529429,0,600,300,0,-42.827461,-3.203896,341.401703,-12451.11512,-4343.993943,4572.588867
109,172.385507,264.269398,0,200,300,0,43.494534,-1.492124,347.241486,-12407.14743,9588.897551,-3169.242188,612.525182,263.708336,0,600,300,0,-43.007553,-2.997941,342.377411,-12425.44604,-4288.339221,4565.62207
